Year,Per Capita Water Use (Liters per Day),Agricultural Water Use (%),Industrial Water Use (%),Household Water Use (%),Rainfall Impact (Annual Precipitation in mm),Country_Code,Scarcity_Code,Lag_1,Lag_2,Lag_3,Agri_Growth,House_Growth,Rainfall_Growth,Rainfall_RollingAvg_3,GWD_Lag1,GWD_Growth,Rainfall_x_GWD
2021,338.91,44.29,48.35,27.14,996.62,6,0,409.53,766.36,175.94,1.2001987083954297,0.23757409940720486,0.9692155700454455,1415.2900000000006,2.34,0.3333333333333335,3109.4544
2021,225.52,42.19,28.84,10.01,1741.1,8,2,351.44,388.16,221.91,-0.38739654421373615,-0.0565504241281809,0.22236497539262978,1768.3099999999995,2.71,-0.7970479704797048,957.605
2021,218.59,21.92,38.84,26.84,2697.13,1,2,698.72,943.48,896.56,-0.43938618925831197,-0.06999306999306998,0.30725571927103545,1764.1466666666663,1.78,1.0505617977528088,9844.5245
2021,86.02,21.51,12.98,22.44,1496.67,1,1,378.08,698.72,943.48,-0.01870437956204385,-0.16393442622950816,-0.4450879267962612,2085.6666666666665,3.65,-0.7945205479452054,1122.5025
2021,344.0,48.41,45.36,21.4,266.81,19,2,989.29,266.05,202.05,0.36520022560631693,-0.4228694714131608,-0.7844203484050289,708.2866666666661,3.85,-0.04155844155844157,984.5289
2021,304.97,77.44,38.73,37.14,1411.65,18,0,807.87,883.91,728.14,0.23804956035171854,0.25008414675193547,-0.08049608202028358,1123.9033333333334,0.77,4.428571428571428,5900.697
2021,183.95,35.35,36.79,19.0,1378.62,18,1,322.33,807.87,883.91,-0.5435175619834711,-0.48842218632202483,-0.023398151099776943,1441.8333333333333,4.18,-0.019138755980861233,5652.341999999999
2021,351.96,74.91,10.99,14.41,1413.08,0,2,300.74,777.13,136.57,0.08329718004338371,0.27184466019417486,-0.42742066193393635,1820.0966666666664,2.76,-0.28985507246376807,2769.6367999999998
2021,258.5,58.01,31.34,12.84,2804.58,9,1,813.34,229.43,146.99,0.5661447084233262,-0.570281124497992,-0.05003234777071364,2014.71,3.0,-0.32666666666666666,5665.2516
2021,242.64,73.94,9.52,11.34,1806.91,10,2,168.79,696.8,536.02,0.45350894436799694,-0.46810506566604126,-0.3036311643466063,1537.6933333333334,2.29,-0.37117903930131013,2601.9504
2021,194.82,62.06,11.6,12.62,2298.65,5,1,413.81,756.98,982.66,1.2799412196914037,-0.6465975917110054,15.721102786062414,1372.3599999999997,3.18,-0.12264150943396235,6413.2335
2021,195.77,23.58,29.84,14.28,1900.32,5,0,439.73,413.81,756.98,-0.6200451176281019,0.13153724247226628,-0.17328866943640842,1445.4799999999996,2.79,0.5304659498207884,8114.366399999999
2021,334.28,44.47,17.58,20.25,454.15,16,2,742.64,421.55,949.22,0.5120707242434546,-0.16563658838071693,-0.831514238651372,1960.5833333333333,1.99,1.5075376884422114,2266.2085
2021,98.82,72.55,22.33,16.95,1598.94,12,2,553.76,292.77,194.3,-0.042244224422442245,-0.5353618421052632,8.151966115276744,636.4633333333337,2.97,-0.5117845117845119,2318.463
2021,116.88,79.34,24.93,17.55,2879.91,2,1,730.12,784.83,73.28,0.2583663758921493,0.4222042139384117,0.6106248636798335,1622.6000000000004,4.78,-0.14016736401673635,11836.4301
2021,452.35,77.95,36.47,25.09,1990.17,6,1,891.41,409.53,766.36,0.7599909686159405,-0.0755342667649227,0.9969195882081436,1164.2966666666673,3.12,-0.8974358974358975,636.8544
2021,458.8,48.15,25.56,29.05,1550.11,11,2,750.84,811.38,434.06,0.033040120145891416,0.0633235724743777,0.37483259275026826,1264.0466666666662,3.25,-0.8646153846153846,682.0484
2021,253.54,29.44,25.29,28.66,943.56,10,0,364.06,168.79,696.8,-0.6018393291858264,1.5273368606701943,-0.4778046499272238,1781.7433333333336,1.44,1.2569444444444446,3066.5699999999997
2021,185.0,20.44,35.27,26.42,2010.71,0,0,290.56,300.74,777.13,-0.7271392337471632,0.8334489937543375,0.4229272228040877,1963.903333333333,1.96,0.04081632653061229,4101.8484
2021,279.4,38.75,7.99,20.31,169.07,17,2,569.16,945.6,39.89,-0.4609070673344463,0.2575851393188855,-0.773758865248227,1248.9999999999998,0.77,1.4545454545454541,319.54229999999995
2021,400.34,42.72,34.19,25.36,2693.77,6,1,224.03,891.41,409.53,-0.45195638229634383,0.010761259465922768,0.3535376374882546,1893.5200000000004,0.32,6.6875,6626.6741999999995
2021,226.82,61.78,21.12,17.83,2226.52,12,2,529.44,553.76,292.77,-0.1484493452791178,0.0519174041297934,0.3924975296133688,1333.3900000000003,1.45,0.8827586206896552,6078.3996
2021,183.5,42.75,13.38,18.82,1390.33,18,1,581.15,322.33,807.87,0.20933521923620924,-0.0094736842105263,0.00849400124762445,1393.5333333333335,4.1,-0.09999999999999998,5130.3177
2021,405.99,40.65,14.28,26.38,2505.42,2,1,318.08,730.12,784.83,-0.48764809679858845,0.503133903133903,-0.13003531360355003,2391.1333333333337,4.11,-0.35523114355231156,6639.363
2021,81.42,62.19,26.25,35.56,453.94,15,2,90.89,748.67,579.77,-0.17300531914893624,1.0698486612339932,-0.8282352050855154,1343.4066666666674,1.69,0.9763313609467454,1516.1596
2021,236.84,60.76,29.58,30.2,1513.73,10,1,467.87,364.06,168.79,1.0638586956521738,0.05373342637822742,0.6042752978083006,1421.3999999999999,3.25,0.4523076923076923,7144.8056
2021,390.89,79.66,12.74,33.32,1842.5,0,0,616.36,290.56,300.74,2.897260273972602,0.2611657834973504,-0.08365701667570169,1755.4299999999996,2.04,1.0294117647058822,7627.95
2021,481.45,24.6,36.41,39.89,1550.61,4,0,33.48,63.16,806.28,-0.5605573419078242,1.360355029585799,-0.33782721954135886,1387.846666666667,1.86,-0.8817204301075269,341.13419999999996
2021,386.14,52.17,46.09,28.27,1214.55,5,0,657.07,439.73,413.81,1.212468193384224,0.9796918767507004,-0.3608708007072493,1804.5066666666662,4.27,-0.5386416861826697,2392.6634999999997
2021,303.1,20.61,39.19,23.26,1442.84,0,1,804.27,616.36,290.56,-0.7412754205372835,-0.30192076830732284,-0.21691180461329718,1765.3499999999997,4.14,-0.9468599033816425,317.4248
2021,259.12,65.63,10.42,10.17,1964.37,15,0,820.97,90.89,748.67,0.05531435922173977,-0.7140044994375703,3.3273780675860243,1687.0366666666675,3.34,0.32335329341317376,8682.5154
2021,156.89,35.83,37.89,25.72,2019.33,16,2,493.18,742.64,421.55,-0.19428828423656397,0.2701234567901234,3.4463943630958935,1722.9866666666667,4.99,-0.6753507014028056,3271.3146
2021,72.66,29.86,34.82,33.63,558.93,19,1,720.83,989.29,266.05,-0.38318529229498033,0.571495327102804,1.0948615119373333,687.7933333333327,3.69,-0.7669376693766938,480.67979999999994
2021,366.86,41.21,18.42,17.87,1655.3,1,0,398.83,378.08,698.72,0.9158530915853091,-0.20365418894830656,0.10598862808768783,1949.6999999999998,0.75,-0.040000000000000036,1191.816
2021,295.11,67.27,33.19,15.28,1137.03,16,2,67.55,493.18,742.64,0.8774769746022886,-0.4059097978227061,-0.43692709958253484,1203.5033333333333,1.62,1.2530864197530862,4150.1595
2021,453.68,34.91,23.15,14.94,333.23,7,2,102.5,567.5,399.42,0.12758397932816523,-0.38594327990135635,-0.8818819209119653,1829.6133333333328,4.62,-0.7142857142857143,439.8636
2021,55.59,69.56,12.92,32.59,740.36,6,0,736.78,224.03,891.41,0.6282771535580525,0.2850946372239749,-0.7251584210975696,1808.1000000000006,2.46,-0.3577235772357723,1169.7688
2021,84.31,20.69,40.08,23.55,1908.38,11,2,270.77,750.84,811.38,-0.570301142263759,-0.18932874354561102,0.2311255330266886,1528.6599999999996,0.44,0.7954545454545456,1507.6202
2021,80.45,29.32,41.29,23.86,1709.93,12,2,338.99,529.44,553.76,-0.5254127549368728,0.3381940549635447,-0.23201677954835342,1845.1300000000003,2.73,-0.4358974358974359,2633.2922000000003
2021,383.63,64.98,19.2,14.1,2754.57,15,0,745.03,820.97,90.89,-0.009904007313728314,0.3864306784660767,0.40226637547916133,1724.2933333333342,4.42,-0.16515837104072395,10164.3633
2021,240.74,42.4,41.7,31.04,159.52,19,2,844.9,720.83,989.29,0.41995981245813785,-0.07701457032411552,-0.7145975345749915,328.4199999999994,0.86,4.058139534883721,693.912
2021,458.73,70.79,43.44,26.56,2340.84,3,0,927.44,569.91,408.86,2.227998176014592,-0.09598366235534384,2.133151300995824,1820.6966666666667,2.87,0.37630662020905925,9246.318000000001
2021,499.05,44.51,42.26,10.36,2491.53,9,0,976.72,813.34,229.43,-0.23271849681089463,-0.1931464174454829,-0.1116209913783881,2749.4666666666667,2.02,-0.9455445544554455,274.0683
2021,220.84,40.39,8.4,11.69,1594.59,7,2,295.06,102.5,567.5,0.1569750787739903,-0.21753681392235613,3.7852534285628536,1582.993333333333,1.32,-0.14393939393939403,1801.8866999999998
2021,325.04,41.03,15.33,19.85,2445.42,0,0,185.54,804.27,616.36,0.9907811741872878,-0.14660361134995703,0.6948656815724545,1910.253333333333,0.22,9.0,5379.924000000001
2021,68.48,67.5,37.82,38.33,2358.43,7,2,492.94,295.06,102.5,0.6712057439960386,2.2788708297690334,0.4790196853109576,1428.7499999999998,1.13,1.6548672566371683,7075.289999999999
2021,462.27,40.51,36.21,19.33,2201.32,8,2,616.04,351.44,388.16,-0.03981986252666503,0.9310689310689308,0.2643271495031878,1788.9299999999996,0.55,4.709090909090909,6912.144800000001
2021,222.99,39.14,7.16,38.86,1495.83,4,1,239.58,33.48,63.16,0.5910569105691057,-0.025821007771371307,-0.03532803219378178,1796.0466666666669,0.22,18.409090909090907,6387.194099999999
2021,486.94,21.74,7.2,28.83,2663.61,12,1,316.39,338.99,529.44,-0.2585266030013643,0.20829840737636207,0.5577304334095547,2200.0200000000004,1.54,0.8636363636363638,7644.560700000001
2021,272.29,31.36,23.72,14.03,573.65,2,1,150.41,318.08,730.12,-0.22853628536285364,-0.46815769522365425,-0.7710363930997597,1986.326666666667,2.65,-0.7547169811320754,372.8725
2021,481.35,23.16,42.06,31.79,2332.51,1,1,343.6,398.83,378.08,-0.4380004853190973,0.7789591494124228,0.4091161722950525,1828.1599999999999,0.72,-0.09722222222222221,1516.1315000000002
2021,148.35,54.75,21.41,16.05,2015.16,16,0,335.56,67.55,493.18,-0.1861156533372974,0.050392670157068054,0.7723015223872722,1723.8400000000001,3.65,-0.05205479452054795,6972.4536
2021,154.48,43.13,21.35,17.37,959.38,9,2,152.25,976.72,813.34,-0.03100426870366202,0.6766409266409268,-0.6149434283351998,2085.1633333333334,0.11,26.363636363636363,2887.7338
2021,200.31,22.46,20.4,24.96,983.24,15,1,857.7,745.03,820.97,-0.6543551862111419,0.7702127659574469,-0.6430513655488879,1900.7266666666676,3.69,-0.024390243902438935,3539.664
2021,396.57,28.67,43.24,10.13,2085.07,9,1,299.52,152.25,976.72,-0.3352654764664966,-0.4168105929763961,1.1733515395359504,1845.3266666666668,3.01,0.15946843853820614,7276.894300000001
2021,445.69,73.07,36.86,20.93,2344.94,9,0,617.26,299.52,152.25,1.548657132891524,1.0661401776900292,0.12463370534322582,1796.4633333333334,3.49,-0.27793696275071633,5909.2488
2021,339.23,79.76,19.19,26.95,1460.06,12,0,617.89,316.39,338.99,2.668813247470102,-0.06520985084980924,-0.4518491821250108,1944.5333333333335,2.87,-0.5017421602787457,2087.8858
2021,131.87,55.87,21.2,24.66,1577.46,13,2,958.09,596.27,906.04,-0.223380594940228,0.06338939197930138,0.1706741472971769,1076.3766666666672,3.63,-0.6143250688705234,2208.444
2021,295.81,68.97,46.06,14.44,822.24,19,1,35.12,844.9,720.83,0.6266509433962264,-0.5347938144329897,4.154463390170512,513.5633333333327,4.35,0.048275862068965614,3749.4143999999997
2021,139.92,68.29,13.12,27.76,234.01,11,1,639.68,270.77,750.84,2.300628322861286,0.1787685774946921,-0.8773776711137196,1230.833333333333,0.79,3.9113924050632907,907.9588
2021,384.7,54.23,30.41,26.93,2116.34,12,0,751.43,617.89,316.39,-0.32008525576730196,-0.0007421150278292821,0.4494883771899787,2080.0033333333336,1.43,2.0559440559440563,9248.4058
2021,74.04,77.87,21.15,35.87,333.71,3,2,550.11,927.44,569.91,0.10001412628902373,0.3505271084337349,-0.8574400642504401,1140.5566666666666,3.95,-0.8911392405063291,143.4953
2021,299.03,70.22,7.7,11.1,1279.29,6,2,63.01,736.78,224.03,0.009488211615871212,-0.6594047253758822,0.7279296558431032,1571.1400000000006,1.58,0.4430379746835442,2916.7811999999994
2021,253.57,70.67,28.81,11.42,2998.34,8,0,414.76,616.04,351.44,0.7445075290051841,-0.4092084842214174,0.3620645794341577,2313.5866666666666,3.14,0.4140127388535033,13312.629600000002
2021,164.28,76.83,15.64,11.38,694.27,9,2,222.61,617.26,299.52,0.05145750650061598,-0.4562828475871954,-0.7039284587238905,1708.0933333333335,2.52,0.11904761904761907,1957.8413999999998
2021,218.45,69.39,17.73,18.55,713.47,8,2,369.76,414.76,616.04,-0.01811235319088722,0.6243432574430823,-0.7620449982323553,1971.0433333333333,4.44,-0.9684684684684685,99.88580000000002
2021,213.99,65.42,36.3,19.73,692.77,3,0,759.93,550.11,927.44,-0.15988185437267244,-0.4499581823250627,1.0759641604986365,1122.44,0.43,2.558139534883721,1059.9381
2021,98.02,33.76,31.08,26.13,2911.82,15,2,301.52,857.7,745.03,0.5031166518254673,0.046875,1.9614539685122656,2216.5433333333344,3.6,-0.13611111111111118,9055.7602
2021,454.22,71.67,26.59,34.39,715.43,13,1,328.16,958.09,596.27,0.28279935564703784,0.39456609894566097,-0.5464671053465698,1213.4566666666672,1.4,0.05714285714285716,1058.8364
2021,316.13,52.69,20.72,13.84,1594.26,17,1,627.27,569.16,945.6,0.3597419354838709,-0.3185622845888725,8.429585378837169,836.8766666666664,1.89,-0.5502645502645502,1355.1209999999999
2021,325.9,33.06,38.74,11.94,485.65,3,2,681.93,759.93,550.11,-0.49464995414246404,-0.3948302078053726,-0.29897368535011626,504.04333333333335,1.53,-0.8366013071895425,121.4125
2022,82.35,31.17,48.11,17.28,2558.3,11,1,821.14,639.68,270.77,-0.5435642114511642,-0.377521613832853,9.932438784667323,1566.8966666666663,3.88,-0.0798969072164949,9133.131
2022,103.51,30.38,22.37,35.39,858.58,19,0,683.36,35.12,844.9,-0.5595186312889662,1.4508310249307481,0.044196341700720065,613.4466666666661,4.56,0.08114035087719307,4232.7994
2022,466.4,31.6,6.92,36.03,2975.35,18,1,282.93,581.15,322.33,-0.2608187134502924,0.914452709883103,1.1400315033121635,1914.7666666666664,3.69,0.2032520325203253,13210.554
2022,79.19,78.56,28.29,21.71,1974.38,5,2,872.9,657.07,439.73,0.5058462718037187,-0.2320481075344888,0.6256061915935944,1696.4166666666663,1.97,-0.4517766497461928,2132.3304000000003
2022,126.42,46.7,49.6,38.01,1144.37,17,1,459.51,627.27,569.16,-0.11368381096982338,1.7463872832369942,-0.28219361961035216,969.2333333333331,0.85,0.9529411764705882,1899.6541999999997
2022,100.58,28.54,6.04,29.42,192.06,13,0,350.38,328.16,958.09,-0.6017859634435607,-0.1445187554521663,-0.7315460632067428,828.3166666666671,1.48,-0.29729729729729726,199.7424
2022,366.15,46.88,16.47,11.15,1494.33,3,2,583.15,681.93,759.93,0.41802782819116757,-0.06616415410385257,2.0769690106043446,890.9166666666666,0.25,17.0,6724.485
2022,227.38,29.15,23.4,36.07,279.43,0,2,676.66,185.54,804.27,-0.28954423592493306,0.8171284634760705,-0.8857333300619117,1389.2299999999998,2.2,0.32272727272727275,813.1413000000001
2022,209.14,74.88,39.06,31.38,345.22,9,1,564.78,222.61,617.26,-0.025380710659898553,1.7574692442882247,-0.5027582928831722,1128.1433333333334,2.82,-0.6418439716312057,348.67220000000003
2022,347.63,40.52,5.07,26.71,1609.37,12,1,178.03,751.43,617.89,-0.252812096625484,-0.008169327887114664,-0.23955035580294293,1728.5900000000001,4.37,0.11899313501144149,7869.819299999999
2022,185.99,66.69,35.31,36.17,2886.26,12,2,453.41,178.03,751.43,0.6458538993089831,0.3541744664919506,0.7934098436033978,2203.9900000000002,4.89,-0.6666666666666667,4704.6038
2022,196.19,58.38,24.33,38.61,1055.32,8,2,643.16,369.76,414.76,-0.15866839602248162,1.0814016172506737,0.47913717465345407,1589.043333333333,0.14,17.928571428571427,2796.598
2022,493.68,68.01,18.26,26.54,1080.97,11,2,187.39,821.14,639.68,1.181905678537055,0.5358796296296295,-0.57746550443654,1291.093333333333,3.57,-0.73109243697479,1037.7312
2022,304.49,75.98,45.53,17.11,2952.03,10,1,77.25,467.87,364.06,0.25049374588545104,-0.4334437086092715,0.9501694489770303,1803.1066666666668,4.72,-0.01483050847457612,13726.939500000002
2022,402.78,38.07,6.86,25.46,1027.15,18,1,755.97,282.93,581.15,0.20474683544303796,-0.29336663891201775,-0.6547801099030366,1797.61,4.44,-0.05405405405405406,4314.030000000001
2022,208.19,79.57,18.05,10.69,1338.64,0,0,627.53,676.66,185.54,1.72967409948542,-0.7036318270030497,3.7906094549618867,1354.4966666666664,2.91,-0.9106529209621993,348.04640000000006
2022,417.64,60.17,6.51,14.93,606.34,0,2,606.78,627.53,676.66,-0.2438104813371873,0.3966323666978484,-0.5470477499551785,741.4699999999998,0.26,11.576923076923077,1982.7318
2022,253.34,68.79,17.73,24.69,1065.65,12,0,943.62,453.41,178.03,0.031488978857399985,-0.3173901022947194,-0.6307851683493517,1853.7600000000002,1.63,1.631901840490798,4571.6385
2022,313.86,59.29,46.45,37.16,2742.11,16,2,365.48,335.56,67.55,0.08292237442922379,1.3152647975077878,0.36074058635542583,1964.7666666666667,3.46,-0.6936416184971098,2906.6366000000003
2022,449.03,48.17,19.88,38.46,671.05,4,2,312.95,239.58,33.48,0.2307102708226878,-0.010293360782295369,-0.5513861869330071,1239.1633333333336,4.27,-0.9367681498829039,181.1835
2022,65.79,52.85,27.64,10.63,2820.74,4,1,454.06,312.95,239.58,0.09715590616566327,-0.7236089443577742,3.2034721704791,1662.5400000000002,0.27,4.925925925925926,4513.184
2022,386.19,26.66,36.75,29.14,2717.96,19,1,218.32,683.36,35.12,-0.12244897959183665,-0.17660356032777624,2.1656456008758647,1466.2599999999995,4.93,-0.47058823529411764,7093.875599999999
2022,478.43,22.35,21.06,34.05,1786.26,5,0,209.68,872.9,657.07,-0.7155040733197555,0.5684016582220173,-0.09528054376563788,1658.3966666666665,1.08,2.3703703703703702,6501.9864
2022,197.97,67.22,31.55,31.0,2151.4,1,0,961.25,343.6,398.83,1.902417962003454,-0.024850581944007577,-0.07764596936347545,2046.403333333333,0.65,1.215384615384615,3098.016
2022,494.06,54.19,47.97,24.64,1494.77,17,0,599.02,459.51,627.27,0.16038543897216262,-0.35174953959484345,0.30619467479923457,1411.1333333333332,1.66,-0.536144578313253,1150.9729
2022,58.43,42.87,48.4,27.92,1169.73,18,0,585.69,755.97,282.93,0.12608353033884945,0.0966221523959152,0.13881127391325498,1724.0766666666666,4.2,-0.1071428571428572,4386.4875
2022,105.87,74.84,31.25,16.98,441.55,5,2,524.88,209.68,872.9,2.348545861297539,-0.5013215859030836,-0.7528075420151601,1400.7299999999998,3.64,-0.7445054945054945,410.6415
2022,323.83,67.73,28.23,23.71,322.18,0,2,230.42,606.78,627.53,0.12564400864218062,0.5880776959142666,-0.4686479532935317,755.7199999999998,3.27,0.2232415902140672,1288.72
2022,197.27,53.8,36.27,38.24,2248.58,17,2,67.71,599.02,459.51,-0.0071968997970105475,0.551948051948052,0.5042983201428981,1629.2399999999998,0.77,4.116883116883117,8859.4052
2022,284.92,63.42,36.57,17.78,2591.95,17,2,284.6,67.71,599.02,0.17881040892193312,-0.5350418410041842,0.15270526287701558,2111.7666666666664,3.94,-0.2817258883248731,7335.2185
2022,215.66,55.0,13.28,31.16,535.03,13,1,986.11,350.38,328.16,0.9271198318149965,0.05914343983684556,1.7857440383213579,480.84000000000043,1.04,0.48076923076923084,823.9462
2022,106.94,40.73,35.69,31.53,2071.91,0,0,663.93,230.42,606.78,-0.3986416654362912,0.3298186419232392,5.430908187969457,1000.1433333333331,4.0,-0.8425,1305.3032999999998
2022,128.33,62.64,20.84,29.76,2000.72,14,0,860.16,202.67,278.03,1.4009198926791875,0.7054441260744988,-0.19467712136275994,2437.78,4.16,-0.7884615384615384,1760.6336000000001
2022,344.1,22.76,20.44,39.15,341.19,12,2,769.34,943.62,453.41,-0.6691379560982701,0.5856622114216281,-0.6798292122178953,1431.0333333333335,4.29,-0.7016317016317016,436.7232
2022,232.35,68.38,8.19,24.44,1506.73,6,2,249.89,63.01,736.78,-0.02620336086585029,1.201801801801802,0.1777861157360725,1175.4600000000005,2.28,-0.6140350877192982,1325.9224
2022,385.59,46.31,40.3,38.88,1283.48,6,1,627.52,249.89,63.01,-0.32275519157648425,0.5908346972176759,-0.14816855043703914,1356.5000000000005,0.88,4.556818181818182,6276.2172
2022,481.23,33.42,6.51,19.45,477.17,4,2,625.95,454.06,312.95,-0.3676442762535478,0.8297271872060206,-0.8308351709125974,1322.986666666667,1.6,1.4749999999999996,1889.5932
2022,132.19,42.16,21.65,37.32,323.4,8,2,316.18,643.16,369.76,-0.2778348749571772,-0.03341103341103335,-0.6935526664897851,697.3966666666664,2.65,0.21132075471698109,1038.1139999999998
2022,55.69,33.41,35.66,11.66,331.59,5,2,476.05,524.88,209.68,-0.5535809727418494,-0.3133097762073027,-0.24903181972596544,853.1333333333331,0.93,2.043010752688172,938.3996999999999
2022,252.26,35.31,27.47,23.99,2220.44,10,0,966.75,77.25,467.87,-0.53527244011582,0.4021040327293979,-0.24782607222826325,2228.7333333333336,4.65,-0.853763440860215,1509.8992
2022,373.78,57.12,27.93,32.02,1474.37,1,1,171.03,961.25,343.6,-0.15025290092234456,0.032903225806451664,-0.31469275820396025,1986.093333333333,1.44,-0.5694444444444444,914.1093999999999
2022,452.95,78.85,29.9,12.0,2330.48,19,2,185.44,218.32,683.36,1.9576144036008998,-0.5881949210706932,-0.14256280445628344,1969.0066666666662,2.61,0.5670498084291189,9531.663199999999
2022,180.82,33.45,12.59,14.89,832.02,1,1,728.31,171.03,961.25,-0.414390756302521,-0.5349781386633354,-0.4356776114543839,1485.9299999999996,0.62,3.806451612903226,2479.4195999999997
2022,425.81,60.92,49.35,24.58,2904.5,4,2,351.94,625.95,454.06,0.8228605625374028,0.26375321336760926,5.086929186663034,2067.4700000000003,3.96,-0.5732323232323233,4908.605
2022,464.99,24.76,16.74,38.13,1219.29,0,2,806.97,663.93,230.42,-0.3920942794009329,0.2093244529019982,-0.4115140136395886,1204.4599999999998,0.63,6.095238095238095,5450.226299999999
2022,256.71,35.69,42.1,20.12,193.99,0,1,49.88,806.97,663.93,0.4414378029079158,-0.47233149750852343,-0.8408992118363966,1161.7299999999998,4.47,-0.6085011185682326,339.4825
2022,86.48,33.11,17.4,36.56,1543.1,0,0,911.12,49.88,806.97,-0.07228915662650603,0.8170974155069584,6.9545337388525175,985.4599999999997,1.75,1.4342857142857142,6573.605999999999
2022,86.2,36.46,27.9,21.25,2872.17,9,1,116.29,564.78,222.61,-0.5130876068376068,-0.322817080943276,7.319825039105497,1303.8866666666668,1.01,-0.12871287128712872,2527.5096
2022,439.1,76.88,44.81,25.5,2698.19,7,2,136.58,492.94,295.06,0.13896296296296295,-0.33472475867466733,0.14406193951060664,2217.0699999999997,3.0,0.6466666666666667,13329.058600000002
2022,342.41,20.32,30.92,20.11,1456.72,13,2,874.22,986.11,350.38,-0.6305454545454545,-0.35462130937098846,1.722688447376783,727.9366666666671,1.54,-0.7922077922077922,466.1504
2022,423.24,69.27,44.65,35.08,1258.76,6,2,474.47,627.52,249.89,0.4957892463830704,-0.09773662551440343,-0.019260136503880143,1349.656666666667,4.89,-0.4989775051124744,3083.962
2022,268.52,56.95,34.79,18.92,825.86,6,0,911.31,474.47,627.52,-0.1778547711852172,-0.460661345496009,-0.3439098795640154,1122.7000000000005,2.45,-0.34285714285714286,1329.6346
2022,271.37,61.62,26.4,13.92,1285.93,18,1,822.47,585.69,755.97,0.437368789363191,-0.5014326647564471,0.09933916373864049,1160.9366666666667,3.75,-0.56,2121.7845
2022,289.45,79.3,34.54,19.95,1331.37,9,2,541.5,116.29,564.78,1.1749862863411957,-0.06117647058823528,-0.5364584965374612,1516.2533333333333,0.88,1.6363636363636362,3088.7783999999997
2022,481.51,25.67,39.21,10.31,944.55,14,2,812.56,860.16,202.67,-0.5901979565772669,-0.6535618279569892,-0.5278949578151866,1809.88,0.88,1.4090909090909092,2002.446
2022,386.98,60.94,41.0,23.61,1493.78,1,2,804.04,728.31,171.03,0.8218236173393121,0.5856279382135661,0.7953654960217302,1266.7233333333331,2.98,-0.016778523489932806,4376.7754
2022,434.9,66.74,21.76,33.65,1284.35,11,1,938.39,187.39,821.14,-0.018673724452286544,0.2678975131876413,0.18814583198423618,1641.2066666666663,0.96,3.760416666666667,5869.4795
2022,242.66,55.59,10.46,29.47,2955.48,8,2,698.52,316.18,643.16,0.31854838709677447,-0.21034297963558413,8.138775510204082,1444.733333333333,3.21,-0.5451713395638629,4315.0008
2022,389.54,66.9,17.39,33.4,568.82,13,1,500.11,874.22,986.11,2.2923228346456694,0.6608652411735454,-0.6095200175737272,853.5233333333339,0.32,9.28125,1871.4178000000002
2022,155.33,54.68,24.54,29.09,1261.73,9,2,817.87,541.5,116.29,-0.3104665825977301,0.4581453634085213,-0.052307022090027466,1821.756666666667,2.32,0.6034482758620692,4693.6356000000005
2022,341.79,35.68,39.16,20.7,2774.91,11,2,166.08,938.39,187.39,-0.4653880731195684,-0.38484398216939075,1.1605559232296492,1713.4099999999996,4.57,-0.47264770240700216,6687.5331
2022,372.6,45.48,7.68,15.98,1359.16,1,1,906.43,804.04,728.31,-0.253692156219232,-0.32316814908936886,-0.09012036578344862,1228.3199999999997,2.93,0.6348122866894197,6510.3764
2022,336.35,57.27,34.64,30.35,862.72,0,1,543.84,911.12,49.88,0.7296889157354274,-0.1698577680525164,-0.4409176333354934,866.6033333333331,4.26,0.10328638497652598,4054.784
2022,97.86,59.92,32.66,26.78,1871.85,8,2,885.63,698.52,316.18,0.07789170714157212,-0.09127926705123846,-0.36665110235900766,1716.9099999999999,1.46,0.3013698630136985,3556.515
2022,251.32,69.42,12.66,36.0,617.17,1,0,31.77,906.43,804.04,0.5263852242744065,1.2528160200250311,-0.545918067041408,1156.7033333333331,4.79,-0.45302713987473897,1616.9854
2022,91.14,62.07,38.29,17.47,2709.7,8,2,851.05,885.63,698.52,0.03588117489986642,-0.34764749813293505,0.44760531025456096,2512.343333333333,1.9,0.2578947368421054,6476.183
2022,69.96,63.49,29.34,20.03,2976.5,19,2,698.68,185.44,218.32,-0.1948002536461635,0.6691666666666667,0.2772046960282859,2674.9799999999996,4.09,-0.5134474327628362,5923.235
2022,59.15,60.81,22.94,30.49,2541.48,10,0,847.85,966.75,77.25,0.7221750212404419,0.2709462275948311,0.14458395633297894,2571.316666666667,0.68,-0.8529411764705882,254.14800000000002
2022,328.64,46.46,12.91,34.33,2366.58,3,0,685.93,583.15,681.93,-0.008959044368600733,2.078923766816143,0.5837064102306719,1448.8533333333332,4.5,-0.9488888888888889,544.3134
2022,442.45,69.76,32.65,19.75,2707.64,19,1,558.94,698.68,185.44,0.09875570956056068,-0.013979031452820867,-0.09032756593314295,2671.539999999999,1.99,-0.3919597989949749,3276.2443999999996
2022,256.06,74.13,24.91,24.07,1375.86,2,2,357.7,150.41,318.08,1.3638392857142856,0.7156094084105489,1.3984310991022402,1484.9766666666671,0.65,3.846153846153846,4333.959
2022,198.66,52.63,48.68,25.65,2174.51,6,0,589.27,911.31,474.47,-0.07585601404741005,0.35570824524312883,1.6330249679122373,1419.7100000000003,1.61,-0.6956521739130435,1065.5099
